Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Lomas de Chapultepec;2;1;0;73;13300.0;3850.0;735.0
Departamento;Condesa;1;0;1;50;8750.0;1806.0;87.5
Departamento;San Miguel Chapultepec;2;2;1;91;7000.0;2100.0;507.5
Departamento;Santa Fe;2;1;1;90;10500.0;6461.0;1533.0
Departamento;Centro Histórico;1;0;0;35;3500.0;1050.0;0.0
Departamento;Condesa;2;0;0;79;12250.0;3360.0;598.5
Departamento;Condesa;4;1;1;280;29750.0;6118.0;2324.0
Departamento;Las Águilas;3;1;1;75;7350.0;2380.0;0.0
Departamento;Coyoacán;3;1;1;160;14000.0;4375.0;7.0
Departamento;San Miguel Chapultepec;3;1;2;79;7700.0;2177.0;427.0
Departamento;Narvarte;3;2;1;109;8750.0;2597.0;367.5
Departamento;Polanco;3;2;2;141;17500.0;6870.5;1799.0
Departamento;Condesa;1;0;0;30;4550.0;1400.0;87.5
Departamento;Coyoacán;3;2;1;160;35000.0;6300.0;2674.0
Departamento;Juárez;1;0;0;37;4550.0;1260.0;84.0
Departamento;Santa Fe;4;4;4;279;84000.0;18438.0;4889.5
Departamento;Roma;3;1;1;105;20300.0;4725.0;983.5
Departamento;Lomas de Chapultepec;3;2;1;170;42000.0;6650.0;980.0
Departamento;Condesa;3;0;1;160;17500.0;2800.0;665.0
Departamento;Condesa;4;1;3;217;31500.0;9639.0;2275.0
Departamento;Coyoacán;5;2;2;380;42000.0;13300.0;5600.0
Departamento;Del Valle;3;2;1;130;11200.0;3675.0;770.0
Departamento;Santa Fe;4;3;2;270;24500.0;9100.0;2275.0
Departamento;Condesa;1;0;0;45;5600.0;1470.0;252.0
Departamento;Santa Fe;4;3;4;333;42000.0;15400.0;4200.0
Departamento;Santa Fe;2;1;1;90;7700.0;4872.0;1011.5
Departamento;Bosques de las Lomas;2;2;2;100;12250.0;3570.0;1330.0
Departamento;Santa Fe;3;2;3;102;9450.0;5330.5;10304.0
Departamento;Condesa;1;0;0;40;7000.0;2159.5;84.0
Departamento;Santa Fe;3;2;1;126;17500.0;4200.0;0.0
Departamento;Lomas de Chapultepec;2;1;0;80;17500.0;5950.0;630.0
Departamento;Del Valle;3;2;1;147;17150.0;4620.0;791.0
Departamento;Coyoacán;3;1;1;150;21000.0;7700.0;1750.0
Departamento;Coyoacán;3;2;1;190;15750.0;9100.0;1799.0
Departamento;Lomas de Chapultepec;2;1;0;82;13300.0;3710.0;0.0
Departamento;Santa Fe;2;2;1;180;17500.0;4900.0;1750.0
Departamento;Condesa;4;2;1;365;45500.0;9800.0;5218.5
Departamento;Santa Fe;3;2;1;120;14350.0;6125.0;1449.0
Departamento;Coyoacán;2;1;0;124;15750.0;4119.5;1039.5
Departamento;Santa Fe;4;2;1;115;9800.0;6300.0;875.0
Departamento;Roma;1;0;0;40;6300.0;1225.0;0.0
Departamento;Del Valle;2;0;0;70;7700.0;1750.0;259.0
Departamento;Santa Fe;4;3;2;310;33250.0;7700.0;6125.0
Departamento;Coyoacán;2;1;0;45;10500.0;1750.0;105.0
Departamento;Coyoacán;3;1;1;127;24500.0;3500.0;0.0
Departamento;Condesa;3;1;1;100;28000.0;3675.0;1190.0
Departamento;Coyoacán;3;2;1;157;31500.0;10150.0;2170.0
Departamento;San Miguel Chapultepec;1;1;1;50;3675.0;1575.0;0.0
Departamento;Lomas de Chapultepec;3;1;1;123;28000.0;6300.0;1466.5
Departamento;Santa Fe;2;1;1;90;10500.0;6510.0;1575.0
Departamento;Condesa;2;2;1;98;14700.0;2660.0;875.0
Departamento;Narvarte;2;1;1;80;5250.0;1750.0;105.0
Departamento;Condesa;2;0;1;122;15400.0;2047.5;0.0
Departamento;Santa Fe;1;1;0;80;17500.0;3850.0;700.0
Departamento;Napoles;1;0;1;90;12250.0;1925.0;0.0
Departamento;Bosques de las Lomas;4;3;1;210;25200.0;9450.0;0.0
Departamento;Narvarte;3;1;2;100;8750.0;4550.0;990.5
Departamento;Narvarte;1;0;0;34;4900.0;878.5;84.0
Departamento;Coyoacán;3;0;0;85;12075.0;2289.0;500.5
Departamento;Coyoacán;3;1;1;120;22750.0;5250.0;1575.0
Departamento;Del Valle;1;1;0;57;6300.0;2429.0;329.0
Departamento;Lomas de Chapultepec;2;0;0;63;7700.0;3150.0;612.5
Departamento;Arboledas;2;1;0;66;3500.0;1435.0;0.0
Departamento;Santa Cruz Atoyac;1;0;0;50;3850.0;1953.0;70.0
Departamento;Coyoacán;2;1;0;78;12600.0;2254.0;448.0
Departamento;Del Valle;1;0;0;55;2625.0;420.0;0.0
Departamento;Roma;2;1;2;84;14805.0;3990.0;707.0
Departamento;Coyoacán;2;1;0;100;14000.0;2800.0;301.0
Departamento;Santa Fe;4;2;1;127;14000.0;5652.5;11672.5
Departamento;Peralvillo;2;1;1;50;3325.0;1925.0;59.5
Departamento;El Rodeo;2;1;0;60;2275.0;892.5;0.0
Departamento;Narvarte;2;1;1;97;8750.0;2310.0;0.0
Departamento;Bosques de las Lomas;3;3;1;220;21000.0;5950.0;2100.0
Departamento;Roma;1;0;0;35;3500.0;1025.5;301.0
Departamento;Condesa;1;1;0;49;4025.0;1995.0;98.0
Departamento;Santa Fe;3;2;1;129;13300.0;6650.0;0.0
Departamento;Santa Fe;3;2;1;110;7000.0;6188.0;969.5
Departamento;Santa Fe;3;1;2;190;19250.0;9975.0;2310.0
Departamento;Condesa;1;0;0;40;4900.0;1886.5;0.0
Departamento;Santa Fe;3;2;1;300;14000.0;13300.0;28000.0
Departamento;La Virgen;2;1;0;68;3500.0;3500.0;0.0
Departamento;Lomas de Chapultepec;3;1;0;98;14000.0;4340.0;574.0
Departamento;Narvarte;3;0;0;80;5600.0;1225.0;0.0
Departamento;Santa Fe;3;1;2;100;12250.0;4550.0;966.0
Departamento;Santa Fe;3;2;3;155;20650.0;6475.0;1162.0
Departamento;Coyoacán;3;2;1;80;19950.0;4630.5;1277.5
Departamento;Coyoacán;4;3;3;450;122500.0;17500.0;0.0
Departamento;Lomas de Chapultepec;3;1;1;124;28000.0;7192.5;1617.0
Departamento;San Miguel Chapultepec;2;1;1;70;5250.0;2432.5;248.5
Departamento;Santa Fe;4;3;4;237;29750.0;11900.0;1890.0
Departamento;Santa Fe;2;2;2;150;35000.0;12250.0;14000.0
Departamento;Narvarte;2;1;1;84;9625.0;2415.0;637.0
Departamento;Santa Fe;3;3;1;175;13650.0;4550.0;1925.0
Departamento;San Rafael;1;0;0;30;5425.0;1410.5;322.0
Departamento;Narvarte;1;0;0;42;5250.0;525.0;791.0
Departamento;Coyoacán;5;1;4;424;87500.0;11200.0;16184.0
Departamento;Bosques de las Lomas;4;3;4;250;49000.0;15155.0;4200.0
Departamento;Narvarte;3;2;1;120;9800.0;5600.0;595.0
Departamento;Narvarte;3;1;0;81;6125.0;2089.5;329.0
Departamento;Santa Fe;2;1;1;104;19250.0;9450.0;2275.0
Departamento;Santa Fe;3;2;1;120;17500.0;9100.0;1750.0
Departamento;Roma Norte;2;1;0;56;3500.0;1092.0;115.5
Departamento;Coyoacán;4;3;3;480;129500.0;33950.0;7581.0
Departamento;San Miguel Chapultepec;2;0;0;82;5950.0;1225.0;0.0
Departamento;El Contadero;3;2;1;98;11900.0;2639.0;794.5
Departamento;Ciudad de los Deportes;2;1;1;64;3850.0;1540.0;0.0
Departamento;Polanco;3;1;1;113;17150.0;5253.5;1151.5
Departamento;Coyoacán;3;1;1;250;35000.0;8400.0;3500.0
Departamento;Narvarte;3;0;0;80;5600.0;2310.0;343.0
Departamento;Coyoacán;2;0;0;75;10500.0;5600.0;525.0
Departamento;Santa Fe;4;3;2;170;14700.0;5950.0;1050.0
Departamento;Coyoacán;3;1;1;170;29750.0;5775.0;1540.0
Departamento;San José Insurgentes;3;0;0;67;2730.0;577.5;0.0
Departamento;Santa Fe;2;1;1;77;7700.0;4326.0;493.5
Departamento;Lomas de Chapultepec;3;1;0;120;15750.0;7000.0;962.5
Departamento;La Condesa;1;0;0;42;5250.0;1400.0;84.0
Departamento;Condesa;4;2;3;550;70000.0;14000.0;35000.0
Departamento;Centro Histórico;2;0;0;75;5250.0;3272.5;255.5
Departamento;Roma;2;1;0;90;8750.0;2289.0;332.5
Departamento;Lomas de Chapultepec;3;2;2;160;20300.0;5950.0;1050.0
Departamento;Coyoacán;3;1;1;100;22750.0;875.0;738.5
Departamento;San Pedro de los Pinos;2;0;1;101;10500.0;1400.0;707.0
Departamento;San Pedro de los Pinos;1;1;0;60;7350.0;2625.0;444.5
Departamento;Lomas de Chapultepec;4;1;2;220;27300.0;6930.0;0.0
Departamento;Lomas de Chapultepec;1;0;0;90;26250.0;4900.0;0.0
Departamento;Condesa;2;2;1;250;33250.0;5029.5;2240.0
Departamento;Santa Fe;2;1;1;104;7000.0;6125.0;0.0
Departamento;Narvarte;3;1;1;82;6300.0;3850.0;392.0
Departamento;Lomas de Chapultepec;3;3;1;209;38500.0;6359.5;0.0
Departamento;Santa Fe;1;1;0;50;6650.0;4200.0;1050.0
Departamento;Narvarte;2;0;0;67;4900.0;1680.0;168.0
Departamento;Tlalpan;3;2;1;168;24500.0;7602.0;1610.0
Departamento;Lomas de Chapultepec;3;4;1;176;59500.0;12537.0;1400.0
Departamento;San Rafael;2;1;1;80;5250.0;2607.5;311.5
Departamento;Santa Fe;5;3;3;157;29750.0;8050.0;0.0
Departamento;Santa Fe;2;3;2;220;42000.0;14700.0;3500.0
Departamento;Narvarte;3;0;3;110;9800.0;875.0;822.5
Departamento;Santa Fe;4;3;1;180;24500.0;8400.0;2334.5
Departamento;Santa Fe;4;3;2;170;16450.0;6650.0;168.0
Departamento;San Rafael;2;0;0;60;4900.0;1925.0;280.0
Departamento;San Ángel;1;0;0;40;6825.0;1722.0;0.0
Departamento;Coyoacán;4;0;4;370;84000.0;14000.0;6331.5
Departamento;Coyoacán;3;1;3;172;42000.0;5075.0;22550.5
Departamento;Roma;1;1;0;59;8750.0;2289.0;0.0
Departamento;Santa Fe;1;1;0;68;5775.0;3150.0;630.0
Departamento;Santa Fe;2;1;1;70;6300.0;3062.5;0.0
Departamento;Lomas de Chapultepec;4;2;2;230;62650.0;17500.0;3500.0
Departamento;Santa Fe;3;2;1;172;8050.0;5600.0;1575.0
Departamento;Narvarte;2;1;1;68;5425.0;2100.0;0.0
Departamento;Condesa;4;1;1;320;21000.0;9205.0;2100.0
Departamento;Lomas de Chapultepec;4;2;2;140;45500.0;8750.0;2450.0
Departamento;Narvarte;3;2;1;85;8225.0;3150.0;336.0
Departamento;Coyoacán;5;4;1;380;31500.0;14266.0;2660.0
Departamento;Del Valle;3;1;1;110;10500.0;3384.5;507.5
Departamento;Culhuacán CTM;2;1;0;70;4550.0;595.0;0.0
Departamento;Bosques de las Lomas;3;3;1;250;30100.0;6650.0;2030.0
Departamento;Condesa;4;0;2;130;29750.0;2765.0;350.0
Departamento;Santa Fe;5;3;5;231;52500.0;8400.0;1645.0
Departamento;Narvarte;3;1;1;126;6300.0;3881.5;567.0
Departamento;Coyoacán;1;0;1;33;6300.0;1977.5;0.0
Departamento;Santa Fe;2;1;0;62;3850.0;2380.0;346.5
Departamento;Santa Fe;4;3;2;219;18550.0;7294.0;19950.0
Departamento;Condesa;1;0;0;30;4200.0;1750.0;700.0
Departamento;Santa Fe;1;1;1;85;8050.0;3531.5;0.0
Departamento;Condesa;4;1;1;390;63000.0;14000.0;2100.0
Departamento;Lomas de Chapultepec;2;1;2;130;38500.0;9100.0;22036.0
Departamento;Napoles;2;0;1;63;8400.0;3244.5;0.0
Departamento;Santa Fe;4;3;1;245;24500.0;9100.0;2485.0
Departamento;Coyoacán;2;1;0;95;22750.0;7626.5;1655.5
Departamento;Coyoacán;3;1;1;140;28000.0;5425.0;1533.0
Departamento;Condesa;1;0;0;30;7000.0;1470.0;280.0
Departamento;Santa Fe;2;1;1;60;9800.0;3150.0;4865.0
Departamento;Santa Fe;2;1;1;86;7700.0;3675.0;0.0
Departamento;Condesa;4;2;3;354;41300.0;16901.5;4035.5
Departamento;Santa Fe;2;1;1;86;10150.0;4574.5;752.5
Departamento;Roma;2;1;0;65;6650.0;2100.0;357.0
Departamento;Santa Fe;3;2;1;170;11550.0;51744.0;1949.5
Departamento;Condesa;1;0;0;35;3850.0;1400.0;192.5
Departamento;Condesa;3;0;0;160;21000.0;7000.0;770.0
Departamento;Coyoacán;4;2;1;191;33250.0;12904.5;5260.5
Departamento;Narvarte;1;0;0;40;3850.0;1225.0;175.0
Departamento;Santa Fe;3;2;1;78;23800.0;5950.0;1225.0
Departamento;Coyoacán;1;0;0;58;8750.0;1669.5;504.0
Departamento;Condesa;1;0;0;32;4900.0;2030.0;210.0
Departamento;San Pedro de los Pinos;2;1;1;90;11900.0;2597.0;458.5
Departamento;Lomas de Chapultepec;3;1;1;150;17500.0;3150.0;0.0
Departamento;Santa Fe;3;2;3;200;17150.0;8750.0;2100.0
Departamento;Lomas de Chapultepec;4;2;3;400;70000.0;14875.0;3850.0
Departamento;Santa Fe;3;2;1;230;10500.0;14700.0;2450.0
Departamento;Santa Fe;4;3;4;291;33250.0;16450.0;31500.0
Departamento;Coyoacán;4;4;1;400;35000.0;12250.0;2541.0
Departamento;Santa Fe;3;2;1;170;19250.0;7210.0;1785.0
Departamento;Santa Fe;4;3;4;200;23450.0;6755.0;1498.0
Departamento;Bosques de las Lomas;3;1;1;106;15750.0;4018.0;1225.0
Departamento;Lomas de Chapultepec;3;2;2;250;59500.0;17500.0;3535.0
Departamento;Santa Fe;4;3;4;192;28000.0;7350.0;11200.0
Departamento;Narvarte;3;2;1;102;9100.0;2793.0;311.5
Departamento;Santa Fe;3;1;1;90;9975.0;2975.0;455.0
Departamento;Santa Fe;4;3;4;240;57750.0;8400.0;1575.0
Departamento;Santa Fe;1;1;1;52;17500.0;9310.0;1330.0
Departamento;Coyoacán;2;1;0;120;33250.0;7175.0;0.0
Departamento;Condesa;3;1;0;139;14000.0;6650.0;1144.5
Departamento;Coyoacán;2;1;2;120;52500.0;3640.0;1050.0
Departamento;Centro Histórico;3;1;0;95;7000.0;3034.5;252.0
Departamento;Peralvillo;2;1;0;49;2765.0;1435.0;0.0
Departamento;San Miguel Chapultepec;1;1;0;52;4200.0;1638.0;91.0
Departamento;San Pedro de los Pinos;3;1;0;106;15750.0;6125.0;1340.5
Departamento;Lomas de Chapultepec;3;1;0;105;17500.0;5600.0;808.5
Departamento;La Condesa;1;0;0;34;3850.0;962.5;49.0
Departamento;Del Valle;1;0;1;45;2800.0;420.0;108.5
Departamento;Condesa;1;0;1;90;11900.0;3500.0;0.0
Departamento;Condesa;1;0;0;30;5950.0;2100.0;84.0
Departamento;Lomas de Chapultepec;1;0;1;135;35000.0;6650.0;1750.0
Departamento;Narvarte;3;1;0;125;8750.0;3850.0;700.0
Departamento;Roma Norte;2;1;0;73;5215.0;1718.5;49.0
Departamento;Santa Fe;4;2;3;153;10500.0;6300.0;1739.5
Departamento;Narvarte;3;1;0;98;7700.0;2205.0;0.0
Departamento;San Miguel Chapultepec;2;0;0;86;7000.0;1638.0;66.5
Departamento;Santa Fe;2;1;1;89;10500.0;5565.0;892.5
Departamento;Santa Fe;4;1;1;112;15750.0;5250.0;665.0
Departamento;Santa Fe;4;4;4;333;43750.0;15050.0;3500.0
Departamento;Condesa;1;0;0;45;7525.0;1925.0;0.0
Departamento;Bosques de las Lomas;4;4;4;354;87500.0;15526.0;7308.0
Departamento;Coyoacán;3;1;1;140;45150.0;5530.0;980.0
Departamento;Santa Fe;2;2;1;93;9450.0;4564.0;626.5
Departamento;Coyoacán;3;1;0;80;14000.0;4200.0;878.5
Departamento;Narvarte;4;2;2;300;17500.0;5250.0;1330.0
Departamento;Santa Fe;2;1;1;70;13300.0;4200.0;0.0
Departamento;Condesa;3;1;1;280;28000.0;4200.0;1400.0
Departamento;Narvarte;2;0;0;81;6300.0;2327.5;301.0
Departamento;Bosques de las Lomas;3;3;1;210;52150.0;10500.0;0.0
Departamento;Coyoacán;3;1;1;151;35000.0;7875.0;1795.5
Departamento;San Rafael;1;0;0;30;4550.0;1785.0;87.5
Departamento;Santa Fe;4;3;3;290;49000.0;13825.0;2695.0
Departamento;Santa Fe;1;1;0;70;7000.0;3010.0;717.5
Departamento;Nativitas;2;0;0;57;5950.0;2114.0;178.5
Departamento;Santa Fe;2;1;1;78;8750.0;4550.0;1050.0
Departamento;Condesa;3;1;0;380;15750.0;6930.0;0.0
Departamento;Condesa;2;1;0;64;6300.0;2439.5;0.0
Departamento;La Condesa;2;2;0;78;8645.0;2583.0;423.5
Departamento;Roma;1;1;0;57;7525.0;3080.0;301.0
Departamento;Santa Fe;3;2;1;220;10500.0;6230.0;0.0
Departamento;Santa Fe;2;1;1;70;5950.0;1960.0;269.5
Departamento;Coyoacán;2;1;0;78;10500.0;3675.0;980.0
Departamento;El Contadero;3;2;1;127;8750.0;2170.0;1025.5
Departamento;Las Águilas;2;1;1;60;4900.0;1785.0;0.0
Departamento;Del Valle;2;1;1;86;10500.0;3045.0;560.0
Departamento;Condesa;3;1;0;140;12250.0;3500.0;420.0
Departamento;Nueva Santa María;1;0;0;37;2100.0;1449.0;56.0
Departamento;Narvarte;2;0;0;90;4900.0;2100.0;122.5
Departamento;Santa Fe;3;2;1;120;15750.0;3850.0;2275.0
Departamento;Coyoacán;1;0;0;37;6300.0;1715.0;140.0
Departamento;Bosques de las Lomas;2;1;1;85;7700.0;4287.5;973.0
Departamento;Atlampa;2;1;0;70;4375.0;763.0;0.0
Departamento;Coyoacán;2;1;2;120;26250.0;7973.0;917.0
Departamento;Condesa;4;0;0;103;9800.0;3335.5;840.0
Departamento;Narvarte;2;0;0;75;5950.0;980.0;0.0
Departamento;Peralvillo;2;1;1;69;4900.0;1746.5;437.5
Departamento;Coyoacán;1;2;1;64;13195.0;5950.0;805.0
Departamento;Condesa;2;1;1;80;17500.0;1750.0;1057.0
Departamento;Condesa;3;0;0;105;11200.0;4116.0;602.0
Departamento;Mixcoac;2;1;1;58;3500.0;2110.5;122.5
Departamento;Narvarte;2;0;0;89;4900.0;210.0;0.0
Departamento;Ciudad de los Deportes;2;1;1;65;3500.0;1802.5;0.0
Departamento;Del Valle;4;2;3;284;31500.0;11200.0;0.0
Departamento;Roma;2;0;0;70;8050.0;3727.5;469.0
Departamento;Peralvillo;2;1;0;80;3500.0;1750.0;500.5
Departamento;Condesa;4;1;0;150;24500.0;5250.0;913.5
Departamento;Coyoacán;3;1;1;262;15050.0;5582.5;2576.0
Departamento;Coyoacán;3;1;1;108;28000.0;4732.0;1225.0
Departamento;Santa Fe;3;2;1;112;7700.0;6132.0;896.0
Departamento;Coyoacán;3;1;1;180;28000.0;9660.0;1627.5
Departamento;Lomas de Chapultepec;2;1;0;70;8750.0;2940.0;616.0
Departamento;Coyoacán;3;1;1;110;12250.0;2842.0;997.5
Departamento;Bosques de las Lomas;2;2;1;100;12600.0;2625.0;525.0
Departamento;Santa Fe;4;3;3;222;28000.0;9450.0;15365.0
Departamento;San Jerónimo;3;2;2;110;13125.0;4480.0;0.0
Departamento;Coyoacán;1;0;0;40;8400.0;1330.0;280.0
Departamento;Lomas de Chapultepec;3;1;0;120;20300.0;3752.0;1039.5
Departamento;Coyoacán;3;1;1;116;35000.0;5950.0;1505.0
Departamento;Narvarte;2;1;0;73;5950.0;1750.0;0.0
Departamento;Santa Fe;3;2;1;96;11900.0;5075.0;0.0
Departamento;Napoles;2;0;0;64;7000.0;3850.0;0.0
Departamento;Condesa;2;0;0;90;11200.0;2800.0;280.0
Departamento;Del Valle;2;1;0;55;6300.0;3675.0;339.5
Departamento;Santa Fe;4;4;4;466;56000.0;14000.0;42000.0
Departamento;Lomas de Chapultepec;2;2;2;234;35000.0;11375.0;2275.0
Departamento;Santa Fe;3;2;1;149;11550.0;7700.0;1400.0
Departamento;Lomas de Chapultepec;3;1;1;150;26250.0;5950.0;1739.5
Departamento;Lomas de Chapultepec;3;2;3;360;105000.0;11550.0;3500.0
Departamento;Condesa;3;0;0;140;12250.0;3850.0;770.0
Departamento;Santa Fe;3;1;1;96;11900.0;4550.0;0.0
Departamento;Coyoacán;4;3;2;280;35000.0;16800.0;0.0
Departamento;Condesa;3;0;0;66;11200.0;3125.5;511.0
Departamento;Roma;4;0;0;132;27825.0;5887.0;1190.0
Departamento;Bosques de las Lomas;1;1;1;85;10500.0;3930.5;1354.5
Departamento;Santa Fe;2;1;1;71;5250.0;2520.0;0.0
Departamento;Santa Fe;3;4;3;336;63000.0;14847.0;3538.5
Departamento;Coyoacán;4;1;1;260;31500.0;14525.0;3237.5
Departamento;Del Valle Centro;1;1;0;44;1750.0;1211.0;0.0
Departamento;Lomas de Chapultepec;4;2;3;202;63000.0;13079.5;0.0
Departamento;Condesa;3;0;1;270;35000.0;8225.0;2275.0
Departamento;Santa Fe;1;1;1;45;3185.0;2240.0;42.0
Departamento;Roma;1;0;0;45;5250.0;1960.0;0.0
Departamento;Coyoacán;4;2;1;160;56000.0;12250.0;2800.0
Departamento;Santa Fe;4;2;1;121;9800.0;4165.0;731.5
Departamento;Santa Fe;2;1;1;80;12250.0;4200.0;525.0
Departamento;Coyoacán;4;3;4;310;108500.0;21245.0;0.0
Departamento;Santa Fe;2;1;1;80;8750.0;4585.0;0.0
Departamento;Lomas de Chapultepec;2;0;2;60;17500.0;1225.0;0.0
Departamento;San Ángel;3;2;1;200;24150.0;9247.0;0.0
Departamento;Peralvillo;3;1;1;85;4550.0;2677.5;0.0
Departamento;Coyoacán;3;1;1;125;19250.0;5985.0;770.0
Departamento;Roma;3;1;1;103;12250.0;4357.5;5666.5
Departamento;Centro Histórico;1;1;0;38;5250.0;1855.0;0.0
Departamento;Coyoacán;4;3;1;600;147000.0;22750.0;630.0
Departamento;Del Valle;2;1;1;95;10850.0;3076.5;637.0
Departamento;Centro Histórico;1;0;0;30;3150.0;1120.0;0.0
Departamento;Roma;1;0;0;40;5950.0;1400.0;84.0
Departamento;Condesa;2;0;0;71;8400.0;2117.5;0.0
Departamento;Narvarte;2;1;0;90;5950.0;1645.0;318.5
Departamento;Lindavista Sur;2;1;1;60;5250.0;1925.0;0.0
Departamento;Peralvillo;2;1;1;60;3850.0;2296.0;56.0
Departamento;Condesa;4;2;1;300;33250.0;9800.0;1750.0
Departamento;Bosques de las Lomas;1;1;0;66;7350.0;2205.0;791.0
Departamento;Roma;3;1;1;101;19600.0;4585.0;945.0
Departamento;Santa Fe;4;2;1;120;10500.0;7350.0;1050.0
Departamento;Napoles;3;1;1;336;42000.0;9800.0;0.0
Departamento;Santa Fe;3;2;2;173;19246.5;8575.0;1382.5
Departamento;Coyoacán;2;0;0;90;34300.0;3965.5;0.0
Departamento;Condesa;2;0;0;90;10500.0;2800.0;763.0
Departamento;Centro Histórico;1;0;0;21;3150.0;1011.5;70.0
Departamento;Roma;1;0;0;40;5250.0;1925.0;199.5
Departamento;Lomas de Chapultepec;4;3;3;509;87500.0;16866.5;8193.5
Departamento;Condesa;3;2;2;154;18200.0;5215.0;1102.5
Departamento;Condesa;1;1;0;54;8400.0;2145.5;458.5
Departamento;Santa Fe;3;3;2;250;20300.0;8925.0;2299.5
Departamento;Las Águilas;3;2;2;64;5950.0;3388.0;0.0
Departamento;San Ángel;4;3;2;240;21000.0;11375.0;1400.0
Departamento;Bosques de las Lomas;2;2;1;100;12600.0;2625.0;525.0
Departamento;Arboledas;2;1;1;70;4200.0;2684.5;129.5
Departamento;Nativitas;1;0;0;35;1400.0;455.0;0.0
Departamento;Condesa;2;0;0;81;8750.0;2800.0;315.0
Departamento;Santa Fe;4;4;4;230;63000.0;17500.0;7000.0
Departamento;Lomas de Chapultepec;4;1;1;100;19250.0;4900.0;0.0
Departamento;San Ángel;3;1;0;120;16450.0;4382.0;822.5
Departamento;Casa Blanca;3;2;1;82;7700.0;2205.0;245.0
Departamento;Lomas de Chapultepec;4;2;0;261;29750.0;10500.0;2170.0
Departamento;Condesa;4;2;1;279;12600.0;7087.5;1295.0
Departamento;Condesa;1;0;0;50;4550.0;1470.0;84.0
Departamento;Roma;3;2;2;130;14700.0;4725.0;1141.0
Departamento;Lomas de Chapultepec;2;1;0;60;11200.0;4830.0;668.5
Departamento;Coyoacán;3;1;0;116;15050.0;4515.0;819.0
Departamento;Napoles;2;0;0;75;8750.0;2660.0;619.5
Departamento;Santa Fe;2;2;1;90;9800.0;4550.0;1400.0
Departamento;Santa Fe;2;1;0;65;4550.0;2660.0;420.0
Departamento;Santa Fe;3;2;1;104;11200.0;6783.0;11585.0
Departamento;Juárez;1;1;0;45;5950.0;2537.5;0.0
Departamento;Condesa;2;0;0;70;8400.0;2100.0;469.0
Departamento;Coyoacán;3;3;2;260;63000.0;9345.0;3150.0
Departamento;Santa Fe;4;3;3;200;29750.0;7560.0;1225.0
Departamento;Roma Norte;1;0;0;33;2800.0;962.5;84.0
Departamento;Narvarte;2;1;1;70;6475.0;1925.0;0.0
Departamento;Santa Fe;2;1;1;93;10500.0;3668.0;976.5
Departamento;Polanco;2;1;2;79;9800.0;6044.5;675.5
Departamento;Peralvillo;2;1;1;78;4200.0;2275.0;420.0
Departamento;Napoles;4;4;2;280;63000.0;8977.5;3584.0
Departamento;Coyoacán;3;1;1;120;17500.0;7000.0;2709.0
Departamento;San Rafael;3;2;1;103;5600.0;2450.0;560.0
Departamento;Lomas de Chapultepec;3;1;0;140;22750.0;7192.5;1743.0
Departamento;Santa Fe;2;2;1;105;15050.0;8547.0;2278.5
Departamento;Santa Fe;1;1;1;72;6300.0;3220.0;693.0
Departamento;Coyoacán;1;1;1;110;31500.0;10150.0;2345.0
Departamento;Narvarte;2;1;0;66;7700.0;2492.0;227.5
Departamento;Coyoacán;4;2;0;240;52500.0;17500.0;2632.0
Departamento;Condesa;3;0;0;128;10500.0;4200.0;437.5
Departamento;Roma;1;1;0;73;8750.0;2275.0;427.0
Departamento;Santa Fe;4;3;3;160;29750.0;8050.0;1207.5
Departamento;Coyoacán;4;0;3;245;45500.0;7700.0;2555.0
Departamento;Lomas de Chapultepec;3;1;0;120;16450.0;5775.0;626.5
Departamento;Roma;1;0;0;30;4900.0;1683.5;91.0
Departamento;Nativitas;2;0;0;50;3500.0;910.0;0.0
Departamento;Lomas de Chapultepec;2;2;2;175;52500.0;17500.0;1925.0
Departamento;Villa de Guadalupe;2;1;0;47;4900.0;1925.0;420.0
Departamento;Polanco;4;2;1;150;24500.0;3850.0;0.0
Departamento;Del Valle;2;0;0;67;6650.0;2660.0;434.0
Departamento;Lomas de Chapultepec;3;3;2;280;84000.0;17342.5;4130.0
Departamento;Santa Fe;3;1;1;103;9100.0;4725.0;805.0
Departamento;Lomas de Chapultepec;3;1;0;201;49000.0;21000.0;0.0
Departamento;Ciudad de los Deportes;1;1;1;70;2100.0;1683.5;59.5
Departamento;Coyoacán;4;3;4;320;103250.0;19950.0;5250.0
Departamento;Roma;1;0;0;31;4900.0;1508.5;101.5
Departamento;Santa Fe;2;1;1;62;9450.0;4441.5;742.0
Departamento;Santa Fe;2;2;1;65;7700.0;4200.0;420.0
Departamento;Condesa;4;2;2;354;43400.0;13387.5;4826.5
Departamento;Coyoacán;3;0;1;145;24496.5;2450.0;455.0
Departamento;Condesa;1;0;0;42;6300.0;5939.5;129.5
Departamento;Coyoacán;2;1;0;78;12600.0;2254.0;448.0
Departamento;Santa Fe;3;1;1;105;12950.0;4900.0;945.0
Departamento;Bosques de las Lomas;4;4;4;400;87500.0;14700.0;5250.0
Departamento;Lomas de Chapultepec;3;2;1;156;45500.0;9800.0;0.0
Departamento;Condesa;2;0;1;70;7700.0;2023.0;332.5
Departamento;San Miguel Chapultepec;2;1;0;135;8050.0;1995.0;350.0
